Title,Address,District,PostingDate,PostType,Price,Area,Direction,Bedrooms,Bathrooms,Floors,Width_meters,Legal,Interior,Entrancewidth,Area_m2,Price_ty,Bedrooms_n,Bathrooms_n,Floors_n,PropertyType,Legal_cat,Interior_cat,Direction_cat,Price_per_m2,log_Price,log_Area
"chị gái tôi cần bán căn hộ 70m2 2 ngủ 2VS 4,8 ỷ ở Roman Plaza Tố Hữu hàng xóm Làng Việt Kiều Mỗ Lao","Dự án Roman Plaza, Đường Tố Hữu, Phường Đại Mỗ, Nam Từ Liêm, Hà Nội.",Nam Từ Liêm,02/12/2024,Căn hộ chung cư tại Roman Plaza,"4,9 tỷ",70 m²,Tây - Bắc,2 phòng,2 phòng,0,0,Sổ đỏ/ Sổ hồng.,"Đầy đủ - Nội thất đầy đủ: Điều hòa, tủ lạnh, giường... Chỉ việc xách vali đến ở.",0,70.0,4.9,2.0,2.0,1.0,Căn hộ chung cư,Sổ đỏ/Sổ hồng,Đầy đủ/Cao cấp,Tây - Bắc,70.0,1.589235205116581,4.248495242049359
Tôi chủ nhà bán căn hộ 2PN chung cư Cầu Giấy Center Point full nt có slot ô tô giá 3.5 tỷ,"Cầu Giấy Center Point, số 110, Đường Cầu Giấy, Phường Quan Hoa, Cầu Giấy, Hà Nội",Cầu Giấy,16/12/2024,Căn hộ chung cư tại Cầu Giấy Center Point,"3,5 tỷ",56 m²,Đông - Nam,2 phòng,2 phòng,0,0,Sổ đỏ/ Sổ hồng,Đầy đủ,0,56.0,3.5,2.0,2.0,1.0,Căn hộ chung cư,Sổ đỏ/Sổ hồng,Đầy đủ/Cao cấp,Đông - Nam,62.5,1.252762968495368,4.02535169073515
"Cực rẻ! Chùa Bộc, lô góc, gần phố, trung tâm Đống Đa, 2 thoáng, 42m2*5T","Phố Chùa Bộc, Phường Quang Trung, Đống Đa, Hà Nội",Đống Đa,20/12/2024,Nhà riêng tại phố Chùa Bộc,7 tỷ,42 m²,0,3 phòng,0,5 tầng,0,0,0,0,42.0,7.0,3.0,4.0,5.0,Nhà riêng,Chưa rõ,Chưa rõ,Chưa rõ,166.66666666666666,1.9459101490553132,3.7376696182833684
"Định công hạ, Hoàng Mai 58M x 1 Tầng x 2 ngủ, đất ở đô thị ko quy hoạch, bãi gửi xe ô tô cạnh nhà.","Đường Định Công Hạ, Phường Định Công, Hoàng Mai, Hà Nội",Hoàng Mai,20/12/2024,Nhà riêng tại đường Định Công Hạ,"2,1 tỷ","58,2 m²",0,2 phòng,1 phòng,1 tầng,52 m,Đang chờ sổ,Đầy đủ,25 m,58.2,2.1,2.0,1.0,1.0,Nhà riêng,Đang chờ sổ,Đầy đủ/Cao cấp,Chưa rõ,36.08247422680412,0.7419373447293773,4.063885354737392
"TT chuẩn 100%! 41 Thái Hà, 15m ra ô tô tránh, ngõ trước nhà ba gác, dân xây vài năm giữ tốt 46m2,5T","Ngõ 41, Phố Thái Hà, Phường Trung Liệt, Đống Đa, Hà Nội",Đống Đa,14/12/2024,Nhà riêng tại phố Thái Hà,"7,3 tỷ",46 m²,0,3 phòng,0,5 tầng,0,Sổ đỏ,0,0,46.0,7.3,3.0,4.0,5.0,Nhà riêng,Sổ đỏ/Sổ hồng,Chưa rõ,Chưa rõ,158.69565217391303,1.9878743481543455,3.828641396489095
"Hiếm. 8 tỷ nhỉnh Phạm Văn Đồng 35m2, 5T, MT 5m. Đường oto tránh - vị trí víp - lô góc 2 thoáng","Đường Phạm Văn Đồng, Phường Xuân Đỉnh, Bắc Từ Liêm, Hà Nội",Bắc Từ Liêm,20/12/2024,Nhà riêng tại đường Phạm Văn Đồng,"8,2 tỷ",35 m²,0,3 phòng,0,5 tầng,0,Sổ đỏ/ Sổ hồng,Đầy đủ.,0,35.0,8.2,3.0,4.0,5.0,Nhà riêng,Sổ đỏ/Sổ hồng,Đầy đủ/Cao cấp,Chưa rõ,234.28571428571428,2.1041341542702074,3.5553480614894135
"Phân lô 2 thoáng đường Khuất Duy Tiến sát quận ủy quận Thanh Xuân 65m2 5T 18,8 tỷ","Đường Khuất Duy Tiến, Phường Nhân Chính, Thanh Xuân, Hà Nội",Thanh Xuân,20/12/2024,Nhà riêng tại đường Khuất Duy Tiến,"18,8 tỷ",65 m²,0,0,0,5 tầng,5 m,Sổ đỏ/ Sổ hồng,0,13 m,65.0,18.8,4.0,4.0,5.0,Nhà riêng,Sổ đỏ/Sổ hồng,Chưa rõ,Chưa rõ,289.2307692307692,2.9338568698359038,4.174387269895637
"Siêu hạ giá - nhà Ngô Gia Tự - Long Biên - nhà đẹp - ngõ thoáng - 30m2 - 5 tầng - MT 3,5m - 4,75tỷ","Đường Ngô Gia Tự, Phường Việt Hưng, Long Biên, Hà Nội",Long Biên,20/12/2024,Nhà riêng tại đường Ngô Gia Tự,"4,75 tỷ",30 m²,0,3 phòng,0,5 tầng,"3,5 m",Sổ đỏ/ Sổ hồng.,0,2 m,30.0,4.75,3.0,4.0,5.0,Nhà riêng,Sổ đỏ/Sổ hồng,Chưa rõ,Chưa rõ,158.33333333333334,1.55814461804655,3.4011973816621555
"Bán nhà gần Trường Chinh, Lexus đỗ cửa, 50m2, 5 tầng, chỉ 10m ra phố, ngõ thông, trước sau thoáng.","Phường Khương Mai, Thanh Xuân, Hà Nội",Thanh Xuân,20/12/2024,Nhà riêng tại phường Khương Mai,"11,65 tỷ",50 m²,0,5 phòng,5 phòng,5 tầng,0,Sổ đỏ/ Sổ hồng,Đầy đủ,0,50.0,11.65,5.0,5.0,5.0,Nhà riêng,Sổ đỏ/Sổ hồng,Đầy đủ/Cao cấp,Chưa rõ,233.0,2.4553061800117097,3.912023005428146
"Chính chủ bán căn hộ 96,5m2 gồm 3 phòng ngủ chung cư CT9 KĐT Việt Hưng, Long Biên. Lh: 0981 716 ***","Dự án Việt Hưng, Đường Nguyễn Cao Luyện, Phường Đức Giang, Long Biên, Hà Nội",Long Biên,20/12/2024,Căn hộ chung cư tại Khu đô thị Việt Hưng,"3,72 tỷ","96,5 m²",Đông - Nam,3 phòng,2 phòng,0,0,Sổ đỏ,"Nội thất gồm có tủ bếp, điều hòa, nóng lạnh, sofa,...",0,96.5,3.72,3.0,2.0,1.0,Căn hộ chung cư,Sổ đỏ/Sổ hồng,Khác,Đông - Nam,38.54922279792746,1.3137236682850553,4.56954300834494
"Bán nhà Nguyễn Đổng Chi(Cầu Diễn)- lô góc-2 thoáng ôtô ngủ trong nhà - kinh doanh đỉnh 12,5 tỷ","Phố Nguyễn Đổng Chi, Phường Cầu Diễn, Nam Từ Liêm, Hà Nội",Nam Từ Liêm,20/12/2024,Nhà riêng tại phố Nguyễn Đổng Chi,"12,5 tỷ",50 m²,0,0,0,0,0,Sổ đỏ/ Sổ hồng,Đầy đủ,0,50.0,12.5,4.0,4.0,5.0,Nhà riêng,Sổ đỏ/Sổ hồng,Đầy đủ/Cao cấp,Chưa rõ,250.0,2.5257286443082556,3.912023005428146
"Bán nhà kinh doanh phố Ngụy Như Kon Tum, Thanh Xuân 26,8 tỷ 75m2 6 tầng thang máy sẵn kinh doanh","Phố Ngụy Như Kon Tum, Phường Thanh Xuân Trung, Thanh Xuân, Hà Nội",Thanh Xuân,20/12/2024,Nhà riêng tại phố Ngụy Như Kon Tum,"26,8 tỷ",75 m²,0,0,0,6 tầng,"8,2 m",Sổ đỏ/ Sổ hồng,0,16 m,75.0,26.8,4.0,4.0,6.0,Nhà riêng,Sổ đỏ/Sổ hồng,Chưa rõ,Chưa rõ,357.3333333333333,3.288401887516811,4.31748811353631
"Tôi cần bán căn 2N 80m2 tại CT8 The Emerald giá 5,7 tỷ đầy đủ nội thất ban công mát mẻ view thoáng","Dự án The Emerald CT8 Mỹ Đình, Phường Mỹ Đình 1, Nam Từ Liêm, Hà Nội.",Nam Từ Liêm,12/12/2024,Căn hộ chung cư tại The Emerald,"5,7 tỷ",80 m²,Tây - Bắc,2 phòng,2 phòng,0,0,Sổ đỏ/ Sổ hồng.,"Đầy đủ - Nội thất đầy đủ với điều hòa, tủ lạnh, giường, giúp khách hàng có thể dọn vào ở ngay.",0,80.0,5.7,2.0,2.0,1.0,Căn hộ chung cư,Sổ đỏ/Sổ hồng,Đầy đủ/Cao cấp,Tây - Bắc,71.25,1.7404661748405046,4.382026634673881
"Không có căn thứ 2, chủ cần tiền cần bán gấp trong tháng 11, Thịnh Quang, ngõ nông, nhà dân xây","Thái Thịnh, Thịnh Quang, Đống Đa, Hà Nội",Đống Đa,18/12/2024,Nhà riêng tại phố Thái Thịnh,8 tỷ,52 m²,0,3 phòng,0,5 tầng,0,Sổ đỏ/ Sổ hồng,0,0,52.0,8.0,3.0,4.0,5.0,Nhà riêng,Sổ đỏ/Sổ hồng,Chưa rõ,Chưa rõ,153.84615384615384,2.0794415416798357,3.9512437185814275
"Phân lô hiếm Hai Bà Trưng 85m2 x 8 tầng thang máy, ngõ thông ô bàn cờ, an sinh tốt","Phố Lạc Trung, Phường Vĩnh Tuy, Hai Bà Trưng, Hà Nội",Hai Bà Trưng,20/12/2024,Nhà riêng tại phố Lạc Trung,"26,5 tỷ",85 m²,0,0,0,8 tầng,0,0,0,0,85.0,26.5,4.0,4.0,8.0,Nhà riêng,Chưa rõ,Chưa rõ,Chưa rõ,311.7647058823529,3.2771447329921766,4.442651256490317
Bán căn góc 3PN chung cư Amber Riverside,"Dự án Amber Riverside, Đường Minh Khai, Phường Vĩnh Tuy, Hai Bà Trưng, Hà Nội",Hai Bà Trưng,20/12/2024,Căn hộ chung cư tại Amber Riverside,"7,6 tỷ",106 m²,0,3 phòng,2 phòng,0,0,Sổ đỏ/ Sổ hồng,Đầy đủ.,0,106.0,7.6,3.0,2.0,1.0,Căn hộ chung cư,Sổ đỏ/Sổ hồng,Đầy đủ/Cao cấp,Chưa rõ,71.69811320754717,2.028148247292285,4.663439094112067
Bán căn hộ 2PN chung cư Sunshine Green Iconic,"Dự án Sunshine Green Iconic, Phường Phúc Đồng, Long Biên, Hà Nội",Long Biên,20/12/2024,Căn hộ chung cư tại Sunshine Green Iconic,"5,38 tỷ",82 m²,0,2 phòng,0,0,0,0,0,0,82.0,5.38,2.0,2.0,1.0,Căn hộ chung cư,Chưa rõ,Chưa rõ,Chưa rõ,65.60975609756098,1.682688374173693,4.406719247264253
"Hoa hậu phân lô vỉa hè ô tô tránh Khuất Duy Tiến, Thanh Xuân, VIP kinh doanh 17,5 tỷ 58m2 5 tầng","Ngõ 11, Đường Khuất Duy Tiến, Phường Thanh Xuân Bắc, Thanh Xuân, Hà Nội",Thanh Xuân,20/12/2024,Nhà riêng tại đường Khuất Duy Tiến,"17,5 tỷ",58 m²,0,0,0,5 tầng,"4,5 m",Sổ đỏ/ Sổ hồng.,0,11 m,58.0,17.5,4.0,4.0,5.0,Nhà riêng,Sổ đỏ/Sổ hồng,Chưa rõ,Chưa rõ,301.7241379310345,2.8622008809294686,4.060443010546419
"Bán nhà Xã Đàn Đống Đa 56m2 x 6 tầng, MT 4,5m. Gara ô tô, ô tô tránh, sổ sẵn, nhỉnh 16 tỷ","Phố Xã Đàn, Phường Trung Phụng, Đống Đa, Hà Nội",Đống Đa,16/12/2024,Nhà riêng tại phố Xã Đàn,"16,8 tỷ",56 m²,0,5 phòng,6 phòng,6 tầng,"4,5 m",Sổ đỏ,0,6 m,56.0,16.8,5.0,6.0,6.0,Nhà riêng,Sổ đỏ/Sổ hồng,Chưa rõ,Chưa rõ,300.0,2.8213788864092133,4.02535169073515
"Nhà hàm nghi 55m2 x 6T x MT 5m, phân lô, ô tô, ở hoặc kết hợp văn phòng đều đẹp, giá chỉ 14.1 tỷ","Đường Hàm Nghi, Phường Mỹ Đình 2, Nam Từ Liêm, Hà Nội",Nam Từ Liêm,19/12/2024,Nhà riêng tại đường Hàm Nghi,"14,1 tỷ",55 m²,0,5 phòng,6 phòng,6 tầng,5 m,Sổ đỏ/ Sổ hồng,0,6 m,55.0,14.1,5.0,6.0,6.0,Nhà riêng,Sổ đỏ/Sổ hồng,Chưa rõ,Chưa rõ,256.3636363636364,2.6461747973841225,4.007333185232471
"Sát chợ Bông Đỏ Ngô Thì Nhậm, Hà Đông, 89m2, 5 tầng, trên 10 tỷ, ô tô tránh kinh doanh sầm uất","Đường Ngô Thì Nhậm, Phường Hà Cầu, Hà Đông, Hà Nội",Hà Đông,13/12/2024,"Nhà biệt thự, liền kề tại đường Ngô Thì Nhậm","12,6 tỷ",88 m²,0,5 phòng,4 phòng,5 tầng,"5,3 m",Sổ đỏ/ Sổ hồng,Đầy đủ,6 m,88.0,12.6,5.0,4.0,5.0,"Nhà biệt thự, liền kề",Sổ đỏ/Sổ hồng,Đầy đủ/Cao cấp,Chưa rõ,143.1818181818182,2.533696813957432,4.477336814478207
"Nhà đẹp xây mới 6T thang máy,sát phố ngõ thông Trần Quang Diệu.DT 40m,MT 4m.Thương lượng 11.3tỷ","Đường Trần Quang Diệu, Phường Ô Chợ Dừa, Đống Đa, Hà Nội",Đống Đa,13/12/2024,Nhà riêng tại đường Trần Quang Diệu,"11,3 tỷ",40 m²,0,4 phòng,4 phòng,6 tầng,4 m,Sổ đỏ/ Sổ hồng,Cơ bản,0,40.0,11.3,4.0,4.0,6.0,Nhà riêng,Sổ đỏ/Sổ hồng,Cơ bản,Chưa rõ,282.5,2.424802725718295,3.6888794541139363
Em quang bán nhà Gốc Đề Minh Khai - 60m2 - 4 tầng - 7.3 tỷ,"Gốc Đề, Đường Minh Khai, Phường Minh Khai, Hai Bà Trưng, Hà Nội",Hai Bà Trưng,19/12/2024,Nhà riêng tại đường Minh Khai,"7,3 tỷ",60 m²,0,6 phòng,4 phòng,5 tầng,0,Sổ đỏ/ Sổ hồng,0,0,60.0,7.3,6.0,4.0,5.0,Nhà riêng,Sổ đỏ/Sổ hồng,Chưa rõ,Chưa rõ,121.66666666666667,1.9878743481543455,4.0943445622221
Căn nhà duy nhất sót lại tại An Thượng Hoài Đức về ở luôn,"Xã An Khánh, Hoài Đức, Hà Nội",Hoài Đức,20/12/2024,Nhà riêng tại xã An Khánh,4 tỷ,40 m²,0,4 phòng,3 phòng,4 tầng,"3,4 m",Sổ đỏ/ Sổ hồng,Cơ bản,"2,5 m",40.0,4.0,4.0,3.0,4.0,Nhà riêng,Sổ đỏ/Sổ hồng,Cơ bản,Chưa rõ,100.0,1.3862943611198906,3.6888794541139363
"Choáng váng, không thể tin nổi, bán cực gấp, Thái Hà, nhà dân xây, ngõ cực nông, đây đủ nội thất","Phố Thái Hà, Phường Trung Liệt, Đống Đa, Hà Nội",Đống Đa,20/12/2024,Nhà riêng tại phố Thái Hà,"7,55 tỷ",45 m²,0,3 phòng,0,5 tầng,0,0,0,0,45.0,7.55,3.0,4.0,5.0,Nhà riêng,Chưa rõ,Chưa rõ,Chưa rõ,167.77777777777777,2.0215475632609334,3.8066624897703196
"Chính chủ cần bán cực gấp tháng 12, Xã Đàn, nhà dân xây, chắc chắn, 2 thoáng, khu vip, sát ô tô","Phố Xã Đàn, Phường Ô Chợ Dừa, Đống Đa, Hà Nội",Đống Đa,20/12/2024,Nhà riêng tại phố Xã Đàn,"7,6 tỷ",45 m²,0,3 phòng,0,5 tầng,0,0,0,0,45.0,7.6,3.0,4.0,5.0,Nhà riêng,Chưa rõ,Chưa rõ,Chưa rõ,168.88888888888889,2.028148247292285,3.8066624897703196
"Trung tâm Thanh Xuân phân lô Nguyễn Tuân vỉa hè ô tô tránh 72m2 5T thang máy MT 5,5m 27tỷ","Đường Nguyễn Tuân, Phường Thanh Xuân Trung, Thanh Xuân, Hà Nội",Thanh Xuân,20/12/2024,Nhà riêng tại đường Nguyễn Tuân,27 tỷ,72 m²,0,0,0,5 tầng,"5,5 m",Sổ đỏ/ Sổ hồng,Đầy đủ,16 m,72.0,27.0,4.0,4.0,5.0,Nhà riêng,Sổ đỏ/Sổ hồng,Đầy đủ/Cao cấp,Chưa rõ,375.0,3.295836866004329,4.276666119016055
Siêu phẩm nhỏ xinh - Phố Trạm - cực hiếm - ô tô cực gần - an sinh đỉnh - 40m2 - 5tầng - 7tỷ(ctl),"Đường Phố Trạm, Phường Long Biên, Long Biên, Hà Nội",Long Biên,20/12/2024,Nhà riêng tại đường Phố Trạm,7 tỷ,40 m²,0,6 phòng,4 phòng,5 tầng,0,Sổ đỏ/ Sổ hồng,0,0,40.0,7.0,6.0,4.0,5.0,Nhà riêng,Sổ đỏ/Sổ hồng,Chưa rõ,Chưa rõ,175.0,1.9459101490553132,3.6888794541139363
"Tôi cần bán biệt thự D01-29 An Vượng Villas, DT 225m2. Ngay gần hồ công viên và Aeon, sổ đỏ, 29tỷ5","Dự án An Vượng Villa, Đường Tố Hữu, Phường Dương Nội, Hà Đông, Hà Nội",Hà Đông,17/12/2024,"Nhà biệt thự, liền kề tại An Vượng Villa","29,5 tỷ",225 m²,Tây - Bắc,0,0,0,0,Sổ đỏ/ Sổ hồng,0,0,225.0,29.5,5.0,5.0,4.0,"Nhà biệt thự, liền kề",Sổ đỏ/Sổ hồng,Chưa rõ,Tây - Bắc,131.11111111111111,3.3843902633457743,5.41610040220442
Bán nhà tập thể ngõ 1194 đường Láng đủ công năng,"Ngõ 1194, Đường Láng, Phường Láng Thượng, Đống Đa, Hà Nội",Đống Đa,16/12/2024,Căn hộ chung cư tại đường Láng,"2,65 tỷ",70 m²,0,2 phòng,2 phòng,0,0,Sổ đỏ/ Sổ hồng,Cơ bản,0,70.0,2.65,2.0,2.0,1.0,Căn hộ chung cư,Sổ đỏ/Sổ hồng,Cơ bản,Chưa rõ,37.857142857142854,0.9745596399981308,4.248495242049359
"Bán căn 3PN chung cư Amber Riverside, Hai Bà Trưng","Dự án Amber Riverside, Đường Minh Khai, Phường Vĩnh Tuy, Hai Bà Trưng, Hà Nội",Hai Bà Trưng,20/12/2024,Căn hộ chung cư tại Amber Riverside,"7,75 tỷ",98 m²,0,3 phòng,2 phòng,0,0,Sổ đỏ/ Sổ hồng,"Nội thất bàn giao: Bếp, nóng lạnh, điều hòa, giường tủ, tủ lạnh, máy giặt.",0,98.0,7.75,3.0,2.0,1.0,Căn hộ chung cư,Sổ đỏ/Sổ hồng,Khác,Chưa rõ,79.08163265306122,2.0476928433652555,4.584967478670572
"Hoàng Như Tiếp - thoáng trước sau full nội thất - gần công viên ở sướng 46m2 mặt tiền 6,6m 8,95 tỷ","Đường Hoàng Như Tiếp, Phường Bồ Đề, Long Biên, Hà Nội",Long Biên,20/12/2024,Nhà riêng tại đường Hoàng Như Tiếp,"8,95 tỷ",46 m²,0,4 phòng,0,5 tầng,"6,6 m",Sổ đỏ/ Sổ hồng,0,0,46.0,8.95,4.0,4.0,5.0,Nhà riêng,Sổ đỏ/Sổ hồng,Chưa rõ,Chưa rõ,194.56521739130434,2.191653532286764,3.828641396489095
Bán nhà phân lô ngõ 11 Khuất Duy Tiến đường trước nhà vỉa hè ô tô tránh dừng đỗ KD hơn 18 tỷ,"Ngõ 11, Đường Khuất Duy Tiến, Phường Thanh Xuân Bắc, Thanh Xuân, Hà Nội",Thanh Xuân,20/12/2024,Nhà riêng tại đường Khuất Duy Tiến,"18,7 tỷ",62 m²,0,0,0,5 tầng,"5,7 m",Sổ đỏ/ Sổ hồng,Không nội thất,9 m,62.0,18.7,4.0,4.0,5.0,Nhà riêng,Sổ đỏ/Sổ hồng,Không nội thất,Chưa rõ,301.61290322580646,2.928523523860541,4.127134385045092
"Bán căn 2PN chung cư Amber Riverside, Hai Bà Trưng","Dự án Amber Riverside, Đường Minh Khai, Phường Vĩnh Tuy, Hai Bà Trưng, Hà Nội",Hai Bà Trưng,20/12/2024,Căn hộ chung cư tại Amber Riverside,"5,68 tỷ",83 m²,0,2 phòng,2 phòng,0,0,Sổ đỏ/ Sổ hồng,Đầy đủ,0,83.0,5.68,2.0,2.0,1.0,Căn hộ chung cư,Sổ đỏ/Sổ hồng,Đầy đủ/Cao cấp,Chưa rõ,68.43373493975903,1.7369512327330598,4.418840607796598
"Bán căn góc biệt thự An Khang Villas, Nam Cường, hàng hiếm, ngay cạnh hồ công viên. 0914 102 ***","Dự án An Khang Villa, Đường Tố Hữu, Phường La Khê, Hà Đông, Hà Nội",Hà Đông,17/12/2024,"Nhà biệt thự, liền kề tại An Khang Villa",32 tỷ,"237,5 m²",Đông - Nam,0,0,4 tầng,0,Sổ đỏ/ Sổ hồng,0,0,237.5,32.0,5.0,5.0,4.0,"Nhà biệt thự, liền kề",Sổ đỏ/Sổ hồng,Chưa rõ,Đông - Nam,134.73684210526315,3.4657359027997265,5.470167623474696
"Bán nhanh gấp - nhà đẹp - Ngô Gia Tự - ngõ nông - ô tô tránh - vưà tiền - 35m2 - 4T MT3,8m - 4,9 tỷ","Đường Ngô Gia Tự, Phường Việt Hưng, Long Biên, Hà Nội",Long Biên,20/12/2024,Nhà riêng tại đường Ngô Gia Tự,"4,9 tỷ",35 m²,0,2 phòng,3 phòng,4 tầng,"3,8 m",Sổ đỏ/ Sổ hồng.,0,"2,5 m",35.0,4.9,2.0,3.0,4.0,Nhà riêng,Sổ đỏ/Sổ hồng,Chưa rõ,Chưa rõ,140.0,1.589235205116581,3.5553480614894135
Sở hữu ngay căn hộ 2PN 72m2 tại Skylake - Phạm Hùng chỉ với 6tỷ5. Căn hộ tầng cao view hồ,"Dự án Vinhomes Skylake, Đường Phạm Hùng, Phường Mỹ Đình 1, Nam Từ Liêm, Hà Nội",Nam Từ Liêm,19/12/2024,Căn hộ chung cư tại Vinhomes Skylake,"6,5 tỷ",72 m²,Đông - Nam,2 phòng,2 phòng,0,0,Sổ đỏ/ Sổ hồng,Đầy đủ,0,72.0,6.5,2.0,2.0,1.0,Căn hộ chung cư,Sổ đỏ/Sổ hồng,Đầy đủ/Cao cấp,Đông - Nam,90.27777777777777,1.8718021769015913,4.276666119016055
Căn góc vuông vắn 3PN 104m2 giá chỉ 6tỷ8 tại Iris Garden - Trần Hữu Dực,"Dự án Iris Garden, Đường Trần Hữu Dực, Phường Cầu Diễn, Nam Từ Liêm, Hà Nội.",Nam Từ Liêm,18/12/2024,Căn hộ chung cư tại Iris Garden,"6,8 tỷ",104 m²,Đông - Nam,3 phòng,2 phòng,0,0,Sổ đỏ/ Sổ hồng,Đầy đủ + Nội thất full mới đẹp như hình.,0,104.0,6.8,3.0,2.0,1.0,Căn hộ chung cư,Sổ đỏ/Sổ hồng,Đầy đủ/Cao cấp,Đông - Nam,65.38461538461539,1.916922612182061,4.6443908991413725
"SIÊU SAO Ô CÁCH - ĐỨC GIANG, 40M CHỈ 4.68 TỶ","Đường Ô Cách, Phường Đức Giang, Long Biên, Hà Nội",Long Biên,20/12/2024,Nhà riêng tại đường Ô Cách,"4,68 tỷ",40 m²,0,3 phòng,3 phòng,5 tầng,4 m,Sổ đỏ/ Sổ hồng,Cơ bản,0,40.0,4.68,3.0,3.0,5.0,Nhà riêng,Sổ đỏ/Sổ hồng,Cơ bản,Chưa rõ,117.0,1.5432981099295553,3.6888794541139363
"Nhà thật! Khu phân lô ô tô tránh đỗ phố Yên Lạc - 60m2 x 6 tầng thang máy, kinh doanh","Phố Yên Lạc, Phường Vĩnh Tuy, Hai Bà Trưng, Hà Nội",Hai Bà Trưng,11/12/2024,Nhà riêng tại phố Yên Lạc,"19,5 tỷ",60 m²,0,0,0,6 tầng,0,0,0,0,60.0,19.5,4.0,4.0,6.0,Nhà riêng,Chưa rõ,Chưa rõ,Chưa rõ,325.0,2.970414465569701,4.0943445622221
"Chính chủ bán nhà Khương Đình Thanh Xuân: 37m2 6 tầng, MT 3,55m. 8,55 tỷ Thương lượng nhẹ","Đường Khương Đình, Phường Khương Đình, Thanh Xuân, Hà Nội",Thanh Xuân,18/12/2024,Nhà riêng tại đường Khương Đình,"8,55 tỷ",37 m²,Nam,4 phòng,5 phòng,6 tầng,"3,55 m",Sổ đỏ/ Sổ hồng,Cơ bản,3 m,37.0,8.55,4.0,5.0,6.0,Nhà riêng,Sổ đỏ/Sổ hồng,Cơ bản,Nam,231.0810810810811,2.145931282948669,3.6109179126442243
"Bán biệt thự Louis City, lô góc view hồ vị trí siêu đẹp, gần Aeon Nhật Bản hotline 0985 242 ***","Dự án Louis City, Đường 70, Phường Đại Mỗ, Nam Từ Liêm, Hà Nội",Nam Từ Liêm,17/12/2024,"Nhà biệt thự, liền kề tại Louis City","27,9 tỷ",217 m²,0,0,0,0,0,Sổ đỏ/ Sổ hồng,0,12 m,217.0,27.9,5.0,5.0,4.0,"Nhà biệt thự, liền kề",Sổ đỏ/Sổ hồng,Chưa rõ,Chưa rõ,128.57142857142858,3.32862668882732,5.37989735354046
"Nhà mới - Ngọc Thụy - lô góc 2 mặt thoáng - 42m2 - 6 tầng thang máy - 10,5 tỷ (ctl)","Đường Ngọc Thụy, Phường Ngọc Thụy, Long Biên, Hà Nội",Long Biên,20/12/2024,Nhà riêng tại đường Ngọc Thụy,"10,5 tỷ",42 m²,0,3 phòng,4 phòng,6 tầng,0,Sổ đỏ/ Sổ hồng.,0,0,42.0,10.5,3.0,4.0,6.0,Nhà riêng,Sổ đỏ/Sổ hồng,Chưa rõ,Chưa rõ,250.0,2.3513752571634776,3.7376696182833684
"Chính chủ cần bán nhà phố VIP Tây Trà, gần phố, 4 chỗ vào nhà, nhà đẹp lô góc, 3 thoáng, ngõ 3m","Tây Trà, Trần Phú, Hoàng Mai, Hà Nội",Hoàng Mai,20/12/2024,Nhà riêng tại đường Tây Trà,"11,29 tỷ",65 m²,Đông - Nam,6 phòng,6 phòng,5 tầng,"5,5 m",Sổ đỏ/ Sổ hồng,0,3 m,65.0,11.29,6.0,6.0,5.0,Nhà riêng,Sổ đỏ/Sổ hồng,Chưa rõ,Đông - Nam,173.69230769230768,2.4239173781615704,4.174387269895637
"Chính chủ bán nhà 1 tầng phố Nguyễn Chính 31,2m2 giá 2.3 tỷ","Đường Nguyễn Chính, Phường Tân Mai, Hoàng Mai, Hà Nội",Hoàng Mai,17/12/2024,Nhà riêng tại đường Nguyễn Chính,"2,3 tỷ","31,2 m²",0,1 phòng,1 phòng,1 tầng,"5,35 m",Đang chờ sổ.,0,3 m,31.2,2.3,1.0,1.0,1.0,Nhà riêng,Đang chờ sổ,Chưa rõ,Chưa rõ,73.71794871794872,0.8329091229351039,3.4404180948154366
"Bán nhà đầu tư KD Nguyễn Tuân, Thanh Xuân 148m2 5T MT 7.2m 39.5 tỷ ô tô tránh vỉa vè","Đường Nguyễn Tuân, Phường Nhân Chính, Thanh Xuân, Hà Nội",Thanh Xuân,14/12/2024,Nhà riêng tại đường Nguyễn Tuân,"39,5 tỷ",148 m²,0,6 phòng,6 phòng,6 tầng,"7,2 m",Sổ đỏ/ Sổ hồng,0,0,148.0,39.5,6.0,6.0,6.0,Nhà riêng,Sổ đỏ/Sổ hồng,Chưa rõ,Chưa rõ,266.8918918918919,3.676300671907076,4.997212273764115
"Bán căn 2 ngủ trung tâm Hà Nội 5,5 tỷ 90m2 phố Minh Khai - Sunshine Palace E. Minh Anh 0944 394 ***","Dự án Sunshine Garden, Đường Minh Khai, Phường Vĩnh Tuy, Hai Bà Trưng, Hà Nội",Hai Bà Trưng,15/12/2024,Căn hộ chung cư tại Sunshine Garden,"5,5 tỷ",90 m²,0,2 phòng,2 phòng,0,0,Sổ đỏ/ Sổ hồng,Đầy đủ,0,90.0,5.5,2.0,2.0,1.0,Căn hộ chung cư,Sổ đỏ/Sổ hồng,Đầy đủ/Cao cấp,Chưa rõ,61.111111111111114,1.7047480922384253,4.499809670330265
